2015,3,Marzo,VIOLENCIA DOMÉSTICA,II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS),JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA,JUZGADO DE VIOLENCIA DOMESTICA,962,0,80,90,0,0,0,0,170,962,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,II CIRCUITO DE LA ZONA ATLÁNTICA (POCOCÍ-SIQUIRRES),JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA,JUZGADO DE VIOLENCIA DOMESTICA,1415,0,124,35,0,1,0,0,241,1334,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA),JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA) (Materia Vi,JUZGADO DE VIOLENCIA DOMESTICA,985,0,89,7,0,0,0,0,144,937,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE TURRIALBA,JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,691,0,44,40,0,0,0,0,124,651,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE GOLFITO,JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GOLFITO (Materia Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,492,0,85,0,0,0,0,0,119,458,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,III CIRCUITO JUDICIAL DE ALAJUELA (GRECIA),JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GRECIA (Materia Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,505,0,55,17,0,0,0,0,73,504,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,I CIRCUITO JUDICIAL DE SAN JOSE,TRIBUNAL DE FAMILIA (Materia Violencia Doméstica),TRIBUNAL DE FAMILIA (Violencia Doméstica),31,0,64,0,0,0,0,0,48,47,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,I CIRCUITO JUDICIAL DE SAN JOSE,JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE PAVAS (PISAV Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,975,0,74,8,0,0,0,0,47,1010,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE GOLFITO (PUERTO JIMENEZ),JUZGADO DE COBRO, MENOR CUANTÍA Y CONTRAVENCIONAL DE GOLFITO, SEDE PUERTO JIMÉNEZ (Materia Violencia,JUZGADO DE VIOLENCIA DOMESTICA,123,0,8,0,0,0,0,0,17,114,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE HEREDIA (SARAPIQUÍ),JUZGADO CIVIL, TRABAJO, FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SARAPIQUÍ (Materia Violencia,JUZGADO DE VIOLENCIA DOMESTICA,512,0,56,5,0,0,0,0,39,534,0
2015,3,Marzo,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE CARTAGO (TRES RÍOS),JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE LA LA UNIÓN (PISAV Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,540,0,95,2,0,3,0,0,4,635,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE CARTAGO (TRES RÍOS),JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE LA LA UNIÓN (PISAV Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,635,0,73,8,0,1,0,0,18,700,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE HEREDIA (SARAPIQUÍ),JUZGADO CIVIL, TRABAJO, FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE SARAPIQUÍ (Materia Violencia,JUZGADO DE VIOLENCIA DOMESTICA,534,0,51,0,0,1,0,0,2,583,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE GOLFITO (PUERTO JIMENEZ),JUZGADO DE COBRO, MENOR CUANTÍA Y CONTRAVENCIONAL DE GOLFITO, SEDE PUERTO JIMÉNEZ (Materia Violencia,JUZGADO DE VIOLENCIA DOMESTICA,114,0,12,0,0,0,0,0,12,114,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,I CIRCUITO JUDICIAL DE SAN JOSE,JUZGADO DE PENSIONES Y VIOLENCIA DOMÉSTICA DE PAVAS (PISAV Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,1010,0,68,1,0,1,0,0,138,942,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,I CIRCUITO JUDICIAL DE SAN JOSE,TRIBUNAL DE FAMILIA (Materia Violencia Doméstica),TRIBUNAL DE FAMILIA (Violencia Doméstica),47,0,62,0,0,0,0,0,70,39,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,III CIRCUITO JUDICIAL DE ALAJUELA (GRECIA),JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GRECIA (Materia Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,504,0,66,17,0,0,0,0,40,547,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE GOLFITO,JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE GOLFITO (Materia Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,458,0,62,0,0,0,0,0,56,464,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE TURRIALBA,JUZGADO DE FAMILIA, PENAL JUVENIL Y VIOLENCIA DOMÉSTICA DE TURRIALBA (Materia Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,651,0,58,55,0,0,0,0,72,692,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA),JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE GUANACASTE (LIBERIA) (Materia Vi,JUZGADO DE VIOLENCIA DOMESTICA,937,0,122,15,0,0,0,0,109,965,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,II CIRCUITO DE LA ZONA ATLÁNTICA (POCOCÍ-SIQUIRRES),JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE LA ZONA ATLÁNTICA,JUZGADO DE VIOLENCIA DOMESTICA,1334,0,99,43,0,3,0,0,168,1311,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,II CIRCUITO JUDICIAL DE ALAJUELA (SAN CARLOS),JUZGADO DE VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE ALAJUELA,JUZGADO DE VIOLENCIA DOMESTICA,962,0,103,90,0,0,0,0,168,987,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,I CIRCUITO JUDICIAL DE LA ZONA SUR (PEREZ ZELEDON),JUZGADO DE VIOLENCIA DOMÉSTICA DEL I CIRCUITO JUDICIAL DE LA ZONA SUR (PÉREZ ZELEDÓN),JUZGADO DE VIOLENCIA DOMESTICA,1057,0,114,95,0,0,0,0,206,1060,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA),JUZGADO DE FAMILIA Y VIOLENCIA DOMÉSTICA DEL II CIRCUITO JUDICIAL DE GUANACASTE (NICOYA) (Materia Vi,JUZGADO DE VIOLENCIA DOMESTICA,855,0,94,28,0,0,0,0,127,850,0
2015,4,Abril,VIOLENCIA DOMÉSTICA,CIRCUITO JUDICIAL DE ATENAS,JUZGADO CONTRAVENCIONAL Y DE MENOR CUANTÍA DE ATENAS (Materia Violencia Doméstica),JUZGADO DE VIOLENCIA DOMESTICA,251,0,27,0,0,0,0,0,53,225,0
